"","stat"
"VPS35",-0.287519695609759
"VPS37B",-1.62453783564496
"VPS4A",-1.25474819863425
"VPS4B",-0.714693053776055
"VPS51",0.277061240245776
"VPS52",-1.29510652397434
"VRK1",-0.378788487157762
"WARS1",-0.113397661690719
"WASF2",0.42928536786258
"WASF3",-0.422405400900894
"WASL",-0.23931673797835
"WBP11",-1.6751892175317
"WDR1",-0.170791809437104
"WDR12",0.103620263401038
"WDR18",1.25838847626594
"WDR36",-1.47043331080544
"WDR61",0.41075540317437
"WDR70",-1.52233059354925
"WDR75",-0.974441208809139
"WDR82",-2.46351048801583
"WTAP",-0.452171441704728
"XPNPEP1",-0.0870427922511297
"XPO1",0.884454668034103
"XPO4",-0.196198845731434
"XPO5",-0.369648844368845
"XPO7",0.215415896466978
"XPOT",-0.578368941009465
"XRCC5",0.692161026604318
"XRCC6",0.0739411439701029
"YARS1",-0.977122167933261
"YARS2",0.158510667211369
"YBX1",-1.24223553970544
"YBX2",-0.323786864571283
"YBX3",-0.323786864571283
"YEATS4",0.342682783827779
"YTHDF1",-1.78831057437945
"YTHDF2",0.253348552962115
"YTHDF3",-1.89918587610498
"YWHAB",0.568100727198779
"YWHAE",1.10148376467568
"YWHAG",0.641025766278452
"YWHAH",-0.291781964874383
"YWHAQ",-0.845240628247625
"YWHAZ",0.00421049799044082
"ZC3H15",0.0313619807745388
"ZMPSTE24",0.890590216470651
"ZNF146",-0.314199314988985
"ZNF326",0.627172301620137
"ZNF761",-0.658581090331395
"ZNF891",-1.05710520721382
"ZW10",-0.101700891731871
"ZYX",0.678633947305524
